engagement_id,campaign_id,customer_id,platform,post_date,post_type,impressions,clicks,likes,comments,shares,engagement_rate
SOC01838,CAMP01724,CUST01817,Facebook,2026-03-06,Text,11369,2545,11961,1323,2256,0.5
SOC01839,CAMP01678,CUST01285,Instagram,2026-07-10,Reel,172810,13225,8146,1057,2609,0.1449
SOC01840,CAMP01009,CUST01296,YouTube,2025-11-01,Video,135713,8980,10836,522,2129,0.1655
SOC01841,CAMP00922,CUST01250,X,2025-03-01,Reel,103073,1435,6328,2784,1618,0.118
SOC01842,CAMP01762,CUST00250,YouTube,2025-10-22,Story,174336,14322,8106,2836,2485,0.1592
SOC01843,CAMP01236,CUST01187,X,2025-06-24,Text,95901,3494,4360,2794,4076,0.1535
SOC01844,CAMP01520,CUST01841,Facebook,2026-01-04,Video,67647,11986,8879,909,790,0.3336
SOC01845,CAMP01600,CUST01424,Instagram,2026-07-18,Story,36892,5682,6504,518,4368,0.4628
SOC01846,CAMP00750,CUST00820,Facebook,2026-01-21,Image,51450,12926,10471,186,1550,0.4885
SOC01847,CAMP01094,CUST00675,YouTube,2025-12-24,Text,57728,1487,5040,1626,423,0.1486
SOC01848,CAMP00896,CUST00016,Instagram,2025-08-26,Image,23242,13926,4310,889,2275,0.5
SOC01849,CAMP01257,CUST01191,X,2025-04-27,Story,85328,7507,5151,2726,3028,0.2158
SOC01850,CAMP01284,CUST01203,LinkedIn,2025-07-12,Image,104120,1704,6361,550,4973,0.1305
SOC01851,CAMP01135,CUST01216,Facebook,2025-12-10,Video,145727,6783,1125,2821,3862,0.1001
SOC01852,CAMP01757,CUST01753,LinkedIn,2026-08-12,Video,38581,2777,4251,1101,1949,0.2612
SOC01853,CAMP01528,CUST01033,X,2025-12-26,Image,198133,7860,5997,2653,178,0.0842
SOC01854,CAMP01976,CUST01284,X,2025-03-08,Video,118231,11935,10704,2451,250,0.2143
SOC01855,CAMP00626,CUST01057,YouTube,2025-03-10,Story,38925,1714,7104,2054,3818,0.3774
SOC01856,CAMP00319,CUST00047,LinkedIn,2026-05-05,Reel,114916,11906,7296,1134,1280,0.1881
SOC01857,CAMP01536,CUST01375,YouTube,2026-05-16,Reel,101244,12195,3925,2217,2823,0.209
SOC01858,CAMP01244,CUST01055,Facebook,2025-08-18,Reel,26804,1541,6739,1375,4645,0.5
SOC01859,CAMP00795,CUST01322,LinkedIn,2025-06-28,Video,102395,12563,10747,2899,1492,0.2705
SOC01860,CAMP01814,CUST01530,Facebook,2025-01-08,Reel,138658,12877,5422,2385,4201,0.1795
SOC01861,CAMP01770,CUST00225,X,2026-04-25,Reel,7073,7073,9102,1693,1607,0.5
SOC01862,CAMP00549,CUST00872,YouTube,2026-04-21,Video,183553,4648,6874,1525,3109,0.088
SOC01863,CAMP01779,CUST00947,LinkedIn,2026-01-23,Reel,190784,2594,9720,213,280,0.0671
SOC01864,CAMP01003,CUST00452,LinkedIn,2026-08-05,Image,186286,13863,3487,2174,2672,0.1192
SOC01865,CAMP00173,CUST00504,YouTube,2025-04-24,Video,193941,11938,5177,2427,3550,0.1191
SOC01866,CAMP01404,CUST01902,Facebook,2026-05-10,Text,30643,948,6180,1447,3202,0.3843
SOC01867,CAMP01419,CUST00709,Instagram,2026-08-01,Text,36800,3845,2592,1321,4576,0.3352
SOC01868,CAMP00942,CUST00114,YouTube,2026-01-06,Video,164818,9105,2480,1034,4810,0.1057
SOC01869,CAMP01004,CUST01445,LinkedIn,2026-01-27,Reel,24098,9013,7131,1601,2802,0.5
SOC01870,CAMP00343,CUST00094,Facebook,2026-03-21,Reel,149790,14764,2906,1509,2198,0.1427
SOC01871,CAMP00770,CUST00953,Instagram,2025-07-29,Reel,21423,10265,2890,2536,187,0.5
SOC01872,CAMP00381,CUST01276,Instagram,2025-06-16,Text,192304,8838,2177,2935,3999,0.0933
SOC01873,CAMP00182,CUST00857,LinkedIn,2026-01-27,Text,110637,5015,8946,898,926,0.1427
SOC01874,CAMP01188,CUST00630,YouTube,2025-06-15,Image,50029,1740,2359,323,4385,0.176
SOC01875,CAMP00136,CUST01859,YouTube,2026-04-01,Video,42208,4227,6198,1563,3519,0.3674
SOC01876,CAMP01978,CUST01830,X,2026-05-27,Image,115664,1365,5731,2657,1048,0.0934
SOC01877,CAMP00331,CUST00316,Facebook,2025-11-04,Video,35795,14321,1547,662,1492,0.5
SOC01878,CAMP00224,CUST01621,YouTube,2025-12-18,Text,107649,8596,713,1877,1932,0.1219
SOC01879,CAMP01482,CUST01346,YouTube,2025-02-25,Reel,151759,6295,8865,204,2328,0.1166
SOC01880,CAMP00982,CUST00964,Instagram,2025-09-24,Image,165875,10910,3986,2904,3601,0.129
SOC01881,CAMP01850,CUST00506,Instagram,2026-08-17,Reel,195531,9613,10814,419,1350,0.1135
SOC01882,CAMP00176,CUST00947,YouTube,2026-01-12,Story,16064,12007,5755,749,1172,0.5
SOC01883,CAMP00031,CUST00582,Facebook,2025-02-16,Reel,170783,705,4155,773,2035,0.0449
SOC01884,CAMP01517,CUST01628,YouTube,2025-08-16,Reel,104976,8742,1802,1144,1594,0.1265
SOC01885,CAMP00932,CUST01647,X,2026-02-23,Story,164413,63,1495,2331,1521,0.0329
SOC01886,CAMP01620,CUST01518,Facebook,2026-06-21,Text,90629,4584,4272,328,1762,0.1208
SOC01887,CAMP01081,CUST01366,X,2026-03-12,Video,98796,5047,2768,419,4007,0.1239
SOC01888,CAMP01404,CUST01264,Facebook,2025-06-23,Text,196835,1537,6553,157,4868,0.0666
SOC01889,CAMP00989,CUST00436,Instagram,2025-05-29,Text,92736,14146,141,263,486,0.1621
SOC01890,CAMP01325,CUST01365,Facebook,2025-04-06,Video,164391,9872,10868,1393,3477,0.1558
SOC01891,CAMP01558,CUST00907,LinkedIn,2026-02-23,Text,165579,12207,5445,575,1874,0.1214
SOC01892,CAMP01646,CUST01796,Instagram,2025-04-18,Reel,191150,8343,3877,268,2607,0.079
SOC01893,CAMP00049,CUST00307,YouTube,2026-01-24,Video,31744,7373,498,2098,2043,0.3784
SOC01894,CAMP01437,CUST00177,Facebook,2026-07-05,Reel,139352,3888,70,1807,2234,0.0574
SOC01895,CAMP01312,CUST00194,LinkedIn,2026-02-02,Reel,138512,3397,2293,178,2264,0.0587
SOC01896,CAMP01221,CUST00407,X,2025-07-03,Image,48530,14258,8095,1691,3420,0.5
SOC01897,CAMP01252,CUST01710,Facebook,2025-05-17,Story,104867,13770,487,1103,3892,0.1836
SOC01898,CAMP01433,CUST00638,Instagram,2026-08-06,Reel,132985,8506,11507,2835,4465,0.2054
SOC01899,CAMP01976,CUST01132,X,2025-03-19,Video,66866,12951,1228,2133,4257,0.3076
SOC01900,CAMP00217,CUST00737,LinkedIn,2025-01-25,Story,167092,11736,11861,2734,1152,0.1645
SOC01901,CAMP01143,CUST00304,LinkedIn,2025-10-31,Image,125197,11203,4082,1996,4502,0.174
SOC01902,CAMP00694,CUST00254,LinkedIn,2025-01-30,Reel,59713,9110,5560,884,3707,0.3226
SOC01903,CAMP01583,CUST01218,Facebook,2026-05-02,Video,154629,5582,8799,1265,1897,0.1135
SOC01904,CAMP01322,CUST01302,X,2026-05-04,Story,117061,2341,2120,2772,1226,0.0723
SOC01905,CAMP01097,CUST00822,Facebook,2025-03-22,Reel,192814,6945,1844,2182,3251,0.0738
SOC01906,CAMP01596,CUST00828,LinkedIn,2025-08-29,Reel,21225,13964,8088,163,3884,0.5
SOC01907,CAMP00756,CUST01083,Facebook,2026-07-11,Text,121196,1628,6091,630,2459,0.0892
SOC01908,CAMP00420,CUST00487,LinkedIn,2026-02-24,Video,30144,8645,9690,2198,3693,0.5
SOC01909,CAMP00874,CUST00092,Facebook,2025-03-15,Story,166393,7257,5619,1292,3657,0.1071
SOC01910,CAMP00662,CUST01716,YouTube,2025-12-20,Video,80258,9734,6680,1741,3459,0.2693
SOC01911,CAMP01518,CUST00260,LinkedIn,2025-11-19,Story,71682,10672,3896,1376,1616,0.245
SOC01912,CAMP00891,CUST01071,Instagram,2026-02-14,Image,104269,7761,4224,1065,1335,0.138
SOC01913,CAMP01440,CUST00783,Instagram,2026-06-14,Text,37500,8930,11778,1042,2067,0.5
SOC01914,CAMP01825,CUST00638,LinkedIn,2025-11-10,Reel,86259,11570,4012,2464,4959,0.2667
SOC01915,CAMP00090,CUST00070,YouTube,2026-07-21,Story,114510,3039,10660,1367,264,0.1339
SOC01916,CAMP00737,CUST01655,Instagram,2026-02-24,Image,8392,8392,5303,1060,1668,0.5
SOC01917,CAMP00267,CUST01862,Facebook,2025-02-02,Image,129871,7705,7449,2772,4478,0.1725
SOC01918,CAMP00280,CUST00947,Instagram,2025-12-06,Video,161503,4962,2456,1591,4403,0.083
SOC01919,CAMP01490,CUST01743,Instagram,2025-08-27,Story,154368,13385,3945,2148,972,0.1325
SOC01920,CAMP01743,CUST00839,YouTube,2025-08-29,Text,59958,12763,5104,2055,898,0.3472
SOC01921,CAMP01601,CUST01571,Instagram,2026-02-21,Image,142645,2584,9104,796,692,0.0924
SOC01922,CAMP00795,CUST01440,Facebook,2026-02-20,Reel,182777,1782,9880,803,1884,0.0785
SOC01923,CAMP00706,CUST00813,YouTube,2025-08-30,Text,61044,12733,6586,1535,429,0.3487
SOC01924,CAMP01726,CUST01872,Facebook,2025-03-14,Text,48262,6401,6667,349,115,0.2804
SOC01925,CAMP01545,CUST01154,Facebook,2025-02-27,Story,194387,14778,504,952,3090,0.0994
SOC01926,CAMP00168,CUST01434,X,2025-06-09,Text,133219,13450,3069,2084,503,0.1434
SOC01927,CAMP00259,CUST00421,Instagram,2026-03-22,Text,18993,1694,10672,644,2463,0.5
SOC01928,CAMP01892,CUST01830,Facebook,2025-04-22,Reel,91946,8755,8401,557,2230,0.2169
SOC01929,CAMP01436,CUST01060,YouTube,2026-05-27,Video,182935,8287,10229,2839,2899,0.1326
SOC01930,CAMP01910,CUST01989,LinkedIn,2026-05-16,Video,5083,600,4202,636,4119,0.5
SOC01931,CAMP01688,CUST01692,Facebook,2025-11-03,Reel,171573,4981,8056,1818,1640,0.0961
SOC01932,CAMP00573,CUST01676,LinkedIn,2026-01-06,Image,122262,5518,2253,599,3343,0.0958
SOC01933,CAMP01362,CUST01827,Facebook,2026-03-12,Image,120812,8957,8611,2693,3730,0.1986
SOC01934,CAMP00073,CUST01417,X,2025-01-01,Text,7304,7304,609,2242,2870,0.5
SOC01935,CAMP00897,CUST01910,YouTube,2025-10-11,Text,148970,2224,11907,2155,2047,0.1231
SOC01936,CAMP00803,CUST00976,Facebook,2026-05-07,Image,11717,4884,10402,943,64,0.5
SOC01937,CAMP00089,CUST00445,LinkedIn,2026-07-17,Story,70856,6042,7848,1909,1215,0.2401
SOC01938,CAMP00462,CUST00765,Instagram,2025-06-14,Image,132624,3630,6750,2221,4160,0.1264
SOC01939,CAMP00854,CUST01409,YouTube,2025-10-23,Video,189948,12893,9465,1908,2164,0.1391
SOC01940,CAMP01547,CUST01381,X,2025-01-07,Image,99954,12027,367,1702,1632,0.1574
SOC01941,CAMP01417,CUST01502,Instagram,2025-03-23,Story,135782,1647,2327,1603,4579,0.0748
SOC01942,CAMP00088,CUST00936,Facebook,2025-02-17,Story,176575,3715,5940,1521,2755,0.0789
SOC01943,CAMP00023,CUST00999,LinkedIn,2025-07-25,Image,175561,4265,1338,1738,4825,0.0693
SOC01944,CAMP00232,CUST01012,Instagram,2025-11-27,Video,91148,3072,3428,2712,4108,0.1461
SOC01945,CAMP00771,CUST01796,X,2025-07-10,Reel,171130,2346,6674,715,991,0.0627
SOC01946,CAMP01319,CUST01590,Facebook,2025-04-19,Story,197423,10418,3141,1733,264,0.0788
SOC01947,CAMP00724,CUST01216,X,2026-06-03,Text,81413,12801,4725,2454,91,0.2465
SOC01948,CAMP01631,CUST01622,X,2026-01-10,Image,5109,5109,11088,709,1581,0.5
SOC01949,CAMP01445,CUST01795,LinkedIn,2026-04-17,Video,31098,10463,8435,320,4277,0.5
SOC01950,CAMP00068,CUST00446,LinkedIn,2026-05-25,Story,184471,43,11482,2950,4773,0.1043
SOC01951,CAMP00386,CUST01619,LinkedIn,2026-06-02,Story,143218,1417,2818,2344,4768,0.0792
SOC01952,CAMP00509,CUST01220,LinkedIn,2025-09-01,Image,44681,8439,8869,930,483,0.419
SOC01953,CAMP01673,CUST00884,Instagram,2026-02-22,Video,140371,9591,11003,189,3394,0.1722
SOC01954,CAMP01220,CUST01943,Facebook,2026-06-04,Text,38696,968,2985,1421,1823,0.186
SOC01955,CAMP01387,CUST00677,X,2026-03-31,Story,176043,10926,1314,2120,414,0.0839
SOC01956,CAMP00562,CUST01788,Facebook,2025-05-08,Text,97656,13647,1197,1129,4494,0.2096
SOC01957,CAMP00449,CUST01991,YouTube,2026-07-03,Video,171102,9711,11641,2174,2247,0.1506
SOC01958,CAMP01302,CUST00072,YouTube,2026-01-18,Video,130780,11079,664,2217,601,0.1113
SOC01959,CAMP00098,CUST01312,YouTube,2025-03-25,Story,43211,11228,5249,853,2224,0.4525
SOC01960,CAMP01239,CUST01700,Facebook,2026-06-16,Video,125257,11025,589,1393,3418,0.1311
SOC01961,CAMP01624,CUST00352,Facebook,2026-04-19,Text,133963,7946,3456,2354,2559,0.1218
SOC01962,CAMP01012,CUST01753,X,2025-11-24,Text,71349,11108,11672,1050,3444,0.3823
SOC01963,CAMP00982,CUST00849,X,2025-07-31,Text,109371,87,1958,1081,2037,0.0472
SOC01964,CAMP01567,CUST00544,YouTube,2026-04-10,Story,123353,2797,2101,1941,1216,0.0653
SOC01965,CAMP01120,CUST01308,YouTube,2025-12-15,Text,14218,7120,348,1189,3119,0.5
SOC01966,CAMP00142,CUST01938,Instagram,2025-12-27,Reel,90752,1609,8775,1476,725,0.1387
SOC01967,CAMP01474,CUST01979,LinkedIn,2025-02-04,Image,147129,6813,2506,1771,2163,0.0901
SOC01968,CAMP00215,CUST00858,X,2025-04-06,Text,42437,6742,3771,52,3800,0.3385
SOC01969,CAMP01835,CUST00643,YouTube,2025-07-15,Image,32247,7238,9025,2070,667,0.5
SOC01970,CAMP00260,CUST01499,X,2026-07-02,Video,8333,8333,9179,1934,1144,0.5
SOC01971,CAMP01385,CUST01969,Facebook,2026-02-16,Reel,139313,5297,5857,2391,1386,0.1072
SOC01972,CAMP01955,CUST00083,Instagram,2025-05-03,Video,131004,14893,9798,477,3887,0.2218
SOC01973,CAMP01747,CUST00331,LinkedIn,2026-06-10,Video,6301,602,6997,73,188,0.5
SOC01974,CAMP00552,CUST00327,X,2026-04-13,Video,120357,4192,3164,2881,4536,0.1227
SOC01975,CAMP00269,CUST00489,X,2025-02-17,Text,78142,13111,2672,142,2640,0.2376
SOC01976,CAMP00788,CUST00821,LinkedIn,2025-02-25,Text,101236,13629,4063,2232,235,0.1991
SOC01977,CAMP01186,CUST01330,X,2025-08-12,Video,128785,13410,212,2193,4700,0.1593
SOC01978,CAMP00540,CUST00197,LinkedIn,2025-10-19,Reel,90920,1171,5947,1120,1398,0.106
SOC01979,CAMP01551,CUST01842,Facebook,2026-04-02,Story,78713,7103,1395,1077,8,0.1217
SOC01980,CAMP01475,CUST01179,X,2025-12-14,Video,101334,4527,631,180,3640,0.0886
SOC01981,CAMP00112,CUST01293,Instagram,2025-07-23,Story,187883,1131,2298,2457,2903,0.0468
SOC01982,CAMP00531,CUST00518,Instagram,2026-02-07,Reel,23452,6173,299,983,2829,0.4385
SOC01983,CAMP00628,CUST00378,Instagram,2026-02-01,Text,71331,495,1781,2849,1499,0.0929
SOC01984,CAMP01135,CUST00569,X,2026-02-23,Image,136611,5319,9787,1954,2580,0.1438
SOC01985,CAMP01944,CUST00869,X,2025-12-31,Reel,95912,8684,10957,67,3011,0.2369
SOC01986,CAMP00221,CUST01340,YouTube,2026-07-07,Video,172189,12503,5477,2695,2341,0.1337
SOC01987,CAMP00193,CUST00838,LinkedIn,2025-07-12,Text,56580,1384,6277,2709,1611,0.2118
SOC01988,CAMP01627,CUST01002,X,2026-04-30,Reel,23773,6561,5984,2242,4785,0.5
SOC01989,CAMP01162,CUST00327,X,2026-02-03,Text,42562,6214,7319,2757,2365,0.4383
SOC01990,CAMP01910,CUST00435,Facebook,2026-01-08,Text,154309,11532,7293,2310,3885,0.1621
SOC01991,CAMP01508,CUST01257,X,2025-08-12,Story,123458,3840,3676,1805,1730,0.0895
SOC01992,CAMP00711,CUST00423,YouTube,2026-04-07,Reel,84335,13257,3953,391,2765,0.2415
SOC01993,CAMP00503,CUST01011,YouTube,2025-09-24,Text,44882,4044,8369,1366,2439,0.3613
SOC01994,CAMP00197,CUST00662,Facebook,2025-06-01,Reel,157860,7602,9150,688,1635,0.1208
SOC01995,CAMP01492,CUST01587,X,2025-02-28,Text,67082,12194,2629,1119,4788,0.309
SOC01996,CAMP00699,CUST00635,LinkedIn,2025-03-02,Video,101348,5774,282,2371,118,0.0843
SOC01997,CAMP00018,CUST00479,X,2025-12-24,Reel,161989,11323,114,2547,2221,0.1
SOC01998,CAMP00328,CUST01850,Instagram,2025-09-16,Reel,45080,54,1537,1129,3388,0.1355
SOC01999,CAMP01927,CUST00376,YouTube,2025-07-15,Story,78527,14461,4574,579,991,0.2624
SOC02000,CAMP01781,CUST01495,Facebook,2025-10-26,Text,82774,10943,11135,2575,777,0.3072
